seed,class_a,class_b,num_states,deviation,case_name,lower_bound,upper_bound,exact_bound,runtime,precision,recall,f1,states,status,error_message
69007,6,5,3,,upper_only,,0.11,0.1002710027100271,0.3000929355621338,1.0,0.9,0.9473684210526315,3,success,
45,1,2,7,,upper_only,,0.11,0.10227272727272728,0.40623903274536133,0.8888888888888888,0.8888888888888888,0.8888888888888888,7,success,
37843,2,0,5,,both_bounds,0.1,0.11,0.10179640718562874,0.10032796859741211,0.9,1.0,0.9473684210526315,5,success,
87228,6,5,8,,lower_only,0.1,,0.1002710027100271,0.8732140064239502,0.9090909090909091,1.0,0.9523809523809523,8,success,
58656,0,4,3,,upper_only,,0.11,0.10317460317460317,0.023350000381469727,1.0,1.0,1.0,3,success,
32584,1,2,6,,both_bounds,0.1,0.11,0.10227272727272728,0.055960893630981445,1.0,0.7777777777777778,0.875,6,success,
55151,1,0,4,,upper_only,,0.11,0.10227272727272728,0.04850506782531738,0.9,1.0,0.9473684210526315,4,success,
9471,0,6,7,,lower_only,0.1,,0.10317460317460317,0.07040095329284668,1.0,1.0,1.0,7,success,
8988,1,5,9,,upper_only,,0.11,0.10227272727272728,0.4551260471343994,0.8181818181818182,1.0,0.9,9,success,
58656,0,4,4,,both_bounds,0.1,0.11,0.10317460317460317,0.027544021606445312,1.0,1.0,1.0,4,success,
69007,6,5,4,,both_bounds,0.1,0.11,0.1002710027100271,0.047408103942871094,0.9,0.9,0.9,4,success,
63198,0,5,8,,both_bounds,0.1,0.11,0.10317460317460317,0.08173990249633789,1.0,0.7142857142857143,0.8333333333333334,8,success,
55151,1,0,5,,both_bounds,0.1,0.11,0.10227272727272728,0.032829999923706055,1.0,1.0,1.0,5,success,
9471,0,6,7,,upper_only,,0.11,0.10317460317460317,0.08146500587463379,1.0,1.0,1.0,7,success,
89095,1,3,8,,upper_only,,0.11,0.10227272727272728,0.17064595222473145,0.7272727272727273,0.8888888888888888,0.8,8,success,
58656,0,4,4,,lower_only,0.1,,0.10317460317460317,0.14350199699401855,1.0,1.0,1.0,4,success,
32584,1,2,6,,lower_only,0.1,,0.10227272727272728,0.09248089790344238,1.0,0.8888888888888888,0.9411764705882353,6,success,
55151,1,0,5,,lower_only,0.1,,0.10227272727272728,0.03454089164733887,1.0,1.0,1.0,5,success,
69007,6,5,4,,lower_only,0.1,,0.1002710027100271,0.10134315490722656,1.0,1.0,1.0,4,success,
63198,0,5,8,,lower_only,0.1,,0.10317460317460317,0.08773493766784668,1.0,0.7142857142857143,0.8333333333333334,8,success,
58656,0,4,4,,upper_only,,0.11,0.10317460317460317,0.05073285102844238,1.0,1.0,1.0,4,success,
9471,0,6,8,,both_bounds,0.1,0.11,0.10317460317460317,0.0772249698638916,1.0,1.0,1.0,8,success,
55151,1,0,5,,upper_only,,0.11,0.10227272727272728,0.03515505790710449,0.9,1.0,0.9473684210526315,5,success,
45,1,2,8,,both_bounds,0.1,0.11,0.10227272727272728,0.2799408435821533,0.8888888888888888,0.8888888888888888,0.8888888888888888,8,success,
51338,2,1,9,,both_bounds,0.1,0.11,0.10179640718562874,0.745617151260376,0.875,0.7777777777777778,0.8235294117647058,9,success,
58656,0,4,5,,both_bounds,0.1,0.11,0.10317460317460317,0.03575301170349121,0.75,0.8571428571428571,0.8,5,success,
63198,0,5,8,,upper_only,,0.11,0.10317460317460317,0.09123492240905762,0.7777777777777778,1.0,0.875,8,success,
55151,1,0,6,,both_bounds,0.1,0.11,0.10227272727272728,0.04460597038269043,0.9,1.0,0.9473684210526315,6,success,
9471,0,6,8,,lower_only,0.1,,0.10317460317460317,0.08371782302856445,1.0,1.0,1.0,8,success,
32584,1,2,6,,upper_only,,0.11,0.10227272727272728,0.18121981620788574,1.0,0.7777777777777778,0.875,6,success,
89095,1,3,9,,both_bounds,0.1,0.11,0.10227272727272728,0.1738119125366211,0.875,0.7777777777777778,0.8235294117647058,9,success,
58656,0,4,5,,lower_only,0.1,,0.10317460317460317,0.04191708564758301,1.0,1.0,1.0,5,success,
8988,1,5,10,,both_bounds,0.1,0.11,0.10227272727272728,0.32932496070861816,0.7272727272727273,0.8888888888888888,0.8,10,success,
63198,0,5,9,,both_bounds,0.1,0.11,0.10317460317460317,0.0722959041595459,0.75,0.8571428571428571,0.8,9,success,
58656,0,4,5,,upper_only,,0.11,0.10317460317460317,0.042634010314941406,1.0,1.0,1.0,5,success,
98846,6,5,8,,lower_only,0.1,,0.1002710027100271,1.1549510955810547,0.8,0.8,0.8,8,success,
55151,1,0,6,,lower_only,0.1,,0.10227272727272728,0.06981897354125977,1.0,1.0,1.0,6,success,
9471,0,6,8,,upper_only,,0.11,0.10317460317460317,0.09978604316711426,1.0,1.0,1.0,8,success,
32584,1,2,7,,both_bounds,0.1,0.11,0.10227272727272728,0.07073402404785156,1.0,0.8888888888888888,0.9411764705882353,7,success,
58656,0,4,6,,both_bounds,0.1,0.11,0.10317460317460317,0.04577994346618652,1.0,1.0,1.0,6,success,
9471,0,6,9,,both_bounds,0.1,0.11,0.10317460317460317,0.09546613693237305,1.0,1.0,1.0,9,success,
55151,1,0,6,,upper_only,,0.11,0.10227272727272728,0.13717389106750488,0.8181818181818182,1.0,0.9,6,success,
63198,0,5,9,,lower_only,0.1,,0.10317460317460317,0.1541731357574463,1.0,1.0,1.0,9,success,
89149,6,2,10,,both_bounds,0.1,0.11,0.1002710027100271,7.3668107986450195,1.0,0.8,0.8888888888888888,10,success,
58656,0,4,6,,lower_only,0.1,,0.10317460317460317,0.06039714813232422,0.7777777777777778,1.0,0.875,6,success,
89095,1,3,9,,lower_only,0.1,,0.10227272727272728,0.22576594352722168,0.7777777777777778,0.7777777777777778,0.7777777777777778,9,success,
31055,1,2,9,,both_bounds,0.1,0.11,0.10227272727272728,1.061936855316162,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,success,
114,6,2,8,,upper_only,,0.11,0.1002710027100271,4.483100891113281,0.8181818181818182,0.9,0.8571428571428571,8,success,
9471,0,6,9,,lower_only,0.1,,0.10317460317460317,0.12778592109680176,1.0,1.0,1.0,9,success,
55151,1,0,7,,both_bounds,0.1,0.11,0.10227272727272728,0.04614520072937012,1.0,1.0,1.0,7,success,
8988,1,5,10,,lower_only,0.1,,0.10227272727272728,0.21683406829833984,0.875,0.7777777777777778,0.8235294117647058,10,success,
58656,0,4,6,,upper_only,,0.11,0.10317460317460317,0.08598804473876953,0.7777777777777778,1.0,0.875,6,success,
63198,0,5,9,,upper_only,,0.11,0.10317460317460317,0.1158609390258789,0.75,0.8571428571428571,0.8,9,success,
7239,6,3,7,,lower_only,0.1,,0.1002710027100271,5.309628009796143,1.0,0.6,0.75,7,success,
45,1,2,8,,lower_only,0.1,,0.10227272727272728,0.7346460819244385,0.875,0.7777777777777778,0.8235294117647058,8,success,
32584,1,2,7,,lower_only,0.1,,0.10227272727272728,0.23554706573486328,0.875,0.7777777777777778,0.8235294117647058,7,success,
9471,0,6,9,,upper_only,,0.11,0.10317460317460317,0.0922708511352539,1.0,1.0,1.0,9,success,
55151,1,0,7,,lower_only,0.1,,0.10227272727272728,0.06102800369262695,1.0,1.0,1.0,7,success,
58656,0,4,7,,both_bounds,0.1,0.11,0.10317460317460317,0.060717105865478516,1.0,1.0,1.0,7,success,
63198,0,5,10,,both_bounds,0.1,0.11,0.10317460317460317,0.10568904876708984,1.0,1.0,1.0,10,success,
37843,2,0,5,,lower_only,0.1,,0.10179640718562874,1.8211140632629395,1.0,1.0,1.0,5,success,
55151,1,0,7,,upper_only,,0.11,0.10227272727272728,0.05897998809814453,0.9,1.0,0.9473684210526315,7,success,
58656,0,4,7,,lower_only,0.1,,0.10317460317460317,0.08827590942382812,0.75,0.8571428571428571,0.8,7,success,
9471,0,6,10,,both_bounds,0.1,0.11,0.10317460317460317,0.14056611061096191,1.0,1.0,1.0,10,success,
32584,1,2,7,,upper_only,,0.11,0.10227272727272728,0.14556503295898438,0.9,1.0,0.9473684210526315,7,success,
87228,6,5,8,,upper_only,,0.11,0.1002710027100271,2.003533124923706,0.8333333333333334,1.0,0.9090909090909091,8,success,
36624,6,5,8,,lower_only,0.1,,0.1002710027100271,2.1639010906219482,0.875,0.7,0.7777777777777778,8,success,
63198,0,5,10,,lower_only,0.1,,0.10317460317460317,0.0991201400756836,1.0,0.7142857142857143,0.8333333333333334,10,success,
69007,6,5,4,,upper_only,,0.11,0.1002710027100271,1.8628318309783936,1.0,0.9,0.9473684210526315,4,success,
55151,1,0,8,,both_bounds,0.1,0.11,0.10227272727272728,0.056791067123413086,0.9,1.0,0.9473684210526315,8,success,
8988,1,5,10,,upper_only,,0.11,0.10227272727272728,0.2596399784088135,0.8,0.8888888888888888,0.8421052631578947,10,success,
58656,0,4,7,,upper_only,,0.11,0.10317460317460317,0.08011698722839355,0.7777777777777778,1.0,0.875,7,success,
8988,1,6,2,,both_bounds,0.1,0.11,0.10227272727272728,0.036622047424316406,0.9,1.0,0.9473684210526315,2,success,
9471,0,6,10,,lower_only,0.1,,0.10317460317460317,0.14426112174987793,1.0,1.0,1.0,10,success,
8988,1,6,2,,lower_only,0.1,,0.10227272727272728,0.015547990798950195,1.0,1.0,1.0,2,success,
75385,6,4,7,,upper_only,,0.11,0.1002710027100271,3.0647218227386475,0.8888888888888888,0.8,0.8421052631578947,7,success,
69007,6,5,5,,both_bounds,0.1,0.11,0.1002710027100271,0.06694889068603516,1.0,1.0,1.0,5,success,
89095,1,3,9,,upper_only,,0.11,0.10227272727272728,0.9095830917358398,1.0,1.0,1.0,9,success,
55151,1,0,8,,lower_only,0.1,,0.10227272727272728,0.06611990928649902,1.0,1.0,1.0,8,success,
32584,1,2,8,,both_bounds,0.1,0.11,0.10227272727272728,0.11897110939025879,1.0,1.0,1.0,8,success,
8988,1,6,2,,upper_only,,0.11,0.10227272727272728,0.04291987419128418,0.9,1.0,0.9473684210526315,2,success,
63198,0,5,10,,upper_only,,0.11,0.10317460317460317,0.1123049259185791,0.75,0.8571428571428571,0.8,10,success,
58656,0,4,8,,both_bounds,0.1,0.11,0.10317460317460317,0.1062929630279541,1.0,1.0,1.0,8,success,
63198,0,6,2,,both_bounds,0.1,0.11,0.10317460317460317,0.012797832489013672,1.0,1.0,1.0,2,success,
8988,1,6,3,,both_bounds,0.1,0.11,0.10227272727272728,0.020351171493530273,1.0,1.0,1.0,3,success,
63198,0,6,2,,lower_only,0.1,,0.10317460317460317,0.013671875,1.0,1.0,1.0,2,success,
59934,6,4,10,,lower_only,0.1,,0.1002710027100271,3.961627960205078,1.0,1.0,1.0,10,success,
63198,0,6,2,,upper_only,,0.11,0.10317460317460317,0.01311492919921875,1.0,1.0,1.0,2,success,
31055,1,2,9,,lower_only,0.1,,0.10227272727272728,0.873521089553833,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,success,
9471,0,6,10,,upper_only,,0.11,0.10317460317460317,0.17281603813171387,1.0,1.0,1.0,10,success,
63198,0,6,3,,both_bounds,0.1,0.11,0.10317460317460317,0.014408111572265625,1.0,1.0,1.0,3,success,
55151,1,0,8,,upper_only,,0.11,0.10227272727272728,0.0892789363861084,0.9,1.0,0.9473684210526315,8,success,
37843,2,0,5,,upper_only,,0.11,0.10179640718562874,0.5581350326538086,0.9,1.0,0.9473684210526315,5,success,
63198,0,6,3,,lower_only,0.1,,0.10317460317460317,0.03502702713012695,1.0,1.0,1.0,3,success,
45,1,2,8,,upper_only,,0.11,0.10227272727272728,0.9523670673370361,0.9,1.0,0.9473684210526315,8,success,
9471,1,0,2,,both_bounds,0.1,0.11,0.10227272727272728,0.016103029251098633,1.0,1.0,1.0,2,success,
8988,1,6,3,,lower_only,0.1,,0.10227272727272728,0.16124892234802246,1.0,1.0,1.0,3,success,
51338,2,1,9,,lower_only,0.1,,0.10179640718562874,1.7456510066986084,0.875,0.7777777777777778,0.8235294117647058,9,success,
63198,0,6,3,,upper_only,,0.11,0.10317460317460317,0.03955984115600586,1.0,1.0,1.0,3,success,
58656,0,4,8,,lower_only,0.1,,0.10317460317460317,0.10322999954223633,1.0,1.0,1.0,8,success,
9471,1,0,2,,lower_only,0.1,,0.10227272727272728,0.03929495811462402,1.0,1.0,1.0,2,success,
63198,0,6,4,,both_bounds,0.1,0.11,0.10317460317460317,0.016258955001831055,1.0,1.0,1.0,4,success,
9471,1,0,2,,upper_only,,0.11,0.10227272727272728,0.0414121150970459,1.0,1.0,1.0,2,success,
63198,0,6,4,,lower_only,0.1,,0.10317460317460317,0.041062116622924805,1.0,1.0,1.0,4,success,
32584,1,2,8,,lower_only,0.1,,0.10227272727272728,0.19812798500061035,1.0,0.5555555555555556,0.7142857142857143,8,success,
63198,0,6,4,,upper_only,,0.11,0.10317460317460317,0.017564058303833008,1.0,1.0,1.0,4,success,
8988,1,6,3,,upper_only,,0.11,0.10227272727272728,0.17060184478759766,0.9,1.0,0.9473684210526315,3,success,
89095,1,3,10,,both_bounds,0.1,0.11,0.10227272727272728,0.18597412109375,0.6666666666666666,0.8888888888888888,0.7619047619047619,10,success,
55151,1,0,9,,both_bounds,0.1,0.11,0.10227272727272728,0.07032203674316406,1.0,1.0,1.0,9,success,
9471,1,0,3,,both_bounds,0.1,0.11,0.10227272727272728,0.02105093002319336,0.9,1.0,0.9473684210526315,3,success,
7239,6,3,7,,upper_only,,0.11,0.1002710027100271,1.4043941497802734,1.0,0.6,0.75,7,success,
63198,0,6,5,,both_bounds,0.1,0.11,0.10317460317460317,0.020493030548095703,1.0,1.0,1.0,5,success,
63198,0,6,5,,lower_only,0.1,,0.10317460317460317,0.023202896118164062,1.0,1.0,1.0,5,success,
9471,1,0,3,,lower_only,0.1,,0.10227272727272728,0.045046091079711914,1.0,1.0,1.0,3,success,
8988,1,6,4,,both_bounds,0.1,0.11,0.10227272727272728,0.050581932067871094,0.9,1.0,0.9473684210526315,4,success,
58656,0,4,8,,upper_only,,0.11,0.10317460317460317,0.15200591087341309,1.0,1.0,1.0,8,success,
63198,0,6,5,,upper_only,,0.11,0.10317460317460317,0.043560028076171875,1.0,1.0,1.0,5,success,
45,1,2,9,,both_bounds,0.1,0.11,0.10227272727272728,0.1262950897216797,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,success,
9471,1,0,3,,upper_only,,0.11,0.10227272727272728,0.023917198181152344,0.9,1.0,0.9473684210526315,3,success,
37843,2,0,6,,both_bounds,0.1,0.11,0.10179640718562874,0.1396491527557373,0.9,1.0,0.9473684210526315,6,success,
63198,0,6,6,,both_bounds,0.1,0.11,0.10317460317460317,0.046276092529296875,1.0,1.0,1.0,6,success,
55151,1,0,9,,lower_only,0.1,,0.10227272727272728,0.09300494194030762,1.0,1.0,1.0,9,success,
8988,1,6,4,,lower_only,0.1,,0.10227272727272728,0.1376798152923584,1.0,1.0,1.0,4,success,
9471,1,0,4,,both_bounds,0.1,0.11,0.10227272727272728,0.04986214637756348,1.0,1.0,1.0,4,success,
63198,0,6,6,,lower_only,0.1,,0.10317460317460317,0.04816579818725586,1.0,1.0,1.0,6,success,
32584,1,2,8,,upper_only,,0.11,0.10227272727272728,0.1691911220550537,0.875,0.7777777777777778,0.8235294117647058,8,success,
58656,0,4,9,,both_bounds,0.1,0.11,0.10317460317460317,0.09675002098083496,0.7777777777777778,1.0,0.875,9,success,
9471,1,0,4,,lower_only,0.1,,0.10227272727272728,0.031234025955200195,1.0,1.0,1.0,4,success,
63198,0,6,6,,upper_only,,0.11,0.10317460317460317,0.02471017837524414,1.0,1.0,1.0,6,success,
8988,1,6,4,,upper_only,,0.11,0.10227272727272728,0.1387650966644287,0.8181818181818182,1.0,0.9,4,success,
63198,0,6,7,,both_bounds,0.1,0.11,0.10317460317460317,0.02781510353088379,1.0,1.0,1.0,7,success,
31055,1,2,9,,upper_only,,0.11,0.10227272727272728,0.6115951538085938,0.8181818181818182,1.0,0.9,9,success,
9471,1,0,4,,upper_only,,0.11,0.10227272727272728,0.03307485580444336,0.9,1.0,0.9473684210526315,4,success,
55151,1,0,9,,upper_only,,0.11,0.10227272727272728,0.09312200546264648,0.8181818181818182,1.0,0.9,9,success,
89095,1,3,10,,lower_only,0.1,,0.10227272727272728,0.307297945022583,0.7,0.7777777777777778,0.7368421052631579,10,success,
63198,0,6,7,,lower_only,0.1,,0.10317460317460317,0.029217004776000977,1.0,1.0,1.0,7,success,
79121,6,4,10,,both_bounds,0.1,0.11,0.1002710027100271,3.7447731494903564,1.0,0.8,0.8888888888888888,10,success,
8988,1,6,5,,both_bounds,0.1,0.11,0.10227272727272728,0.05336904525756836,1.0,1.0,1.0,5,success,
37843,2,0,6,,lower_only,0.1,,0.10179640718562874,0.1837620735168457,1.0,1.0,1.0,6,success,
114,6,2,9,,both_bounds,0.1,0.11,0.1002710027100271,1.8799779415130615,0.8,0.8,0.8,9,success,
9471,1,0,5,,both_bounds,0.1,0.11,0.10227272727272728,0.03269696235656738,1.0,1.0,1.0,5,success,
63198,0,6,7,,upper_only,,0.11,0.10317460317460317,0.03011798858642578,1.0,1.0,1.0,7,success,
58656,0,4,9,,lower_only,0.1,,0.10317460317460317,0.1592700481414795,0.75,0.8571428571428571,0.8,9,success,
8988,1,6,5,,lower_only,0.1,,0.10227272727272728,0.03824901580810547,1.0,1.0,1.0,5,success,
63198,0,6,8,,both_bounds,0.1,0.11,0.10317460317460317,0.03432798385620117,1.0,1.0,1.0,8,success,
32584,1,2,9,,both_bounds,0.1,0.11,0.10227272727272728,0.11587786674499512,0.8571428571428571,0.6666666666666666,0.75,9,success,
7239,6,3,8,,both_bounds,0.1,0.11,0.1002710027100271,0.6379959583282471,1.0,1.0,1.0,8,success,
9471,1,0,5,,lower_only,0.1,,0.10227272727272728,0.06083202362060547,1.0,1.0,1.0,5,success,
63198,0,6,8,,lower_only,0.1,,0.10317460317460317,0.040547847747802734,1.0,1.0,1.0,8,success,
55151,1,0,10,,both_bounds,0.1,0.11,0.10227272727272728,0.08347511291503906,1.0,1.0,1.0,10,success,
51338,2,1,9,,upper_only,,0.11,0.10179640718562874,0.6818280220031738,0.25,0.2222222222222222,0.23529411764705882,9,success,
8988,1,6,5,,upper_only,,0.11,0.10227272727272728,0.046694040298461914,1.0,1.0,1.0,5,success,
45,1,2,9,,lower_only,0.1,,0.10227272727272728,0.6157119274139404,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,success,
63198,0,6,8,,upper_only,,0.11,0.10317460317460317,0.03961586952209473,1.0,1.0,1.0,8,success,
9471,1,0,5,,upper_only,,0.11,0.10227272727272728,0.06740999221801758,1.0,1.0,1.0,5,success,
58656,0,4,9,,upper_only,,0.11,0.10317460317460317,0.15688800811767578,0.75,0.8571428571428571,0.8,9,success,
8988,1,6,6,,both_bounds,0.1,0.11,0.10227272727272728,0.03858685493469238,1.0,1.0,1.0,6,success,
89095,1,3,10,,upper_only,,0.11,0.10227272727272728,0.27068209648132324,1.0,1.0,1.0,10,success,
63198,0,6,9,,both_bounds,0.1,0.11,0.10317460317460317,0.03926396369934082,1.0,1.0,1.0,9,success,
69007,6,5,5,,lower_only,0.1,,0.1002710027100271,1.9995920658111572,0.8333333333333334,1.0,0.9090909090909091,5,success,
9471,1,0,6,,both_bounds,0.1,0.11,0.10227272727272728,0.05798697471618652,1.0,1.0,1.0,6,success,
89095,1,4,2,,both_bounds,0.1,0.11,0.10227272727272728,0.019774198532104492,0.6363636363636364,0.7777777777777778,0.7,2,success,
55151,1,0,10,,lower_only,0.1,,0.10227272727272728,0.11025595664978027,1.0,1.0,1.0,10,success,
63198,0,6,9,,lower_only,0.1,,0.10317460317460317,0.04963183403015137,1.0,1.0,1.0,9,success,
89095,1,4,2,,lower_only,0.1,,0.10227272727272728,0.018214941024780273,0.8181818181818182,1.0,0.9,2,success,
8988,1,6,6,,lower_only,0.1,,0.10227272727272728,0.048187971115112305,0.9,1.0,0.9473684210526315,6,success,
89095,1,4,2,,upper_only,,0.11,0.10227272727272728,0.02541804313659668,0.75,1.0,0.8571428571428571,2,success,
9471,1,0,6,,lower_only,0.1,,0.10227272727272728,0.04961085319519043,1.0,1.0,1.0,6,success,
63198,0,6,9,,upper_only,,0.11,0.10317460317460317,0.04914498329162598,1.0,1.0,1.0,9,success,
32584,1,2,9,,lower_only,0.1,,0.10227272727272728,0.24915790557861328,1.0,1.0,1.0,9,success,
68503,2,1,10,,upper_only,,0.11,0.10179640718562874,6.432828903198242,0.375,0.6666666666666666,0.48,10,success,
89095,1,4,3,,both_bounds,0.1,0.11,0.10227272727272728,0.022049903869628906,0.6363636363636364,0.7777777777777778,0.7,3,success,
8988,1,6,6,,upper_only,,0.11,0.10227272727272728,0.05687999725341797,0.9,1.0,0.9473684210526315,6,success,
58656,0,4,10,,both_bounds,0.1,0.11,0.10317460317460317,0.14262986183166504,1.0,1.0,1.0,10,success,
45,1,2,9,,upper_only,,0.11,0.10227272727272728,0.2030470371246338,1.0,0.8888888888888888,0.9411764705882353,9,success,
36624,6,5,8,,upper_only,,0.11,0.1002710027100271,2.556481122970581,0.9090909090909091,1.0,0.9523809523809523,8,success,
63198,0,6,10,,both_bounds,0.1,0.11,0.10317460317460317,0.04685020446777344,1.0,1.0,1.0,10,success,
55151,1,0,10,,upper_only,,0.11,0.10227272727272728,0.11064600944519043,1.0,1.0,1.0,10,success,
9471,1,0,6,,upper_only,,0.11,0.10227272727272728,0.06909799575805664,1.0,1.0,1.0,6,success,
89095,1,4,3,,lower_only,0.1,,0.10227272727272728,0.02404618263244629,1.0,1.0,1.0,3,success,
68503,2,3,2,,both_bounds,0.1,0.11,0.10179640718562874,0.06335687637329102,0.0,0.0,0.0,2,success,
55151,1,2,2,,both_bounds,0.1,0.11,0.10227272727272728,0.026582956314086914,0.6666666666666666,0.8888888888888888,0.7619047619047619,2,success,
8988,1,6,7,,both_bounds,0.1,0.11,0.10227272727272728,0.05132007598876953,1.0,1.0,1.0,7,success,
89095,1,4,3,,upper_only,,0.11,0.10227272727272728,0.0245969295501709,0.75,1.0,0.8571428571428571,3,success,
75385,6,4,8,,both_bounds,0.1,0.11,0.1002710027100271,2.506337881088257,0.9,0.9,0.9,8,success,
7239,6,3,8,,lower_only,0.1,,0.1002710027100271,0.7447021007537842,1.0,1.0,1.0,8,success,
63198,0,6,10,,lower_only,0.1,,0.10317460317460317,0.058740854263305664,1.0,1.0,1.0,10,success,
51338,2,1,10,,both_bounds,0.1,0.11,0.10179640718562874,0.22082304954528809,0.25,0.2222222222222222,0.23529411764705882,10,success,
9471,1,0,7,,both_bounds,0.1,0.11,0.10227272727272728,0.04973006248474121,1.0,1.0,1.0,7,success,
68503,2,3,2,,lower_only,0.1,,0.10179640718562874,0.045928001403808594,0.0,0.0,0.0,2,success,
31055,1,2,10,,both_bounds,0.1,0.11,0.10227272727272728,0.995797872543335,0.6666666666666666,0.8888888888888888,0.7619047619047619,10,success,
89095,1,4,4,,both_bounds,0.1,0.11,0.10227272727272728,0.02809882164001465,0.8181818181818182,1.0,0.9,4,success,
55151,1,2,2,,lower_only,0.1,,0.10227272727272728,0.11674690246582031,0.6923076923076923,1.0,0.8181818181818182,2,success,
63198,0,6,10,,upper_only,,0.11,0.10317460317460317,0.058389902114868164,1.0,1.0,1.0,10,success,
32584,1,2,9,,upper_only,,0.11,0.10227272727272728,0.20961403846740723,0.875,0.7777777777777778,0.8235294117647058,9,success,
63198,1,0,2,,both_bounds,0.1,0.11,0.10227272727272728,0.014653205871582031,0.9,1.0,0.9473684210526315,2,success,
87228,6,5,9,,both_bounds,0.1,0.11,0.1002710027100271,2.999950885772705,0.9,0.9,0.9,9,success,
58656,0,4,10,,lower_only,0.1,,0.10317460317460317,0.2476661205291748,0.75,0.8571428571428571,0.8,10,success,
8988,1,6,7,,lower_only,0.1,,0.10227272727272728,0.1138601303100586,1.0,1.0,1.0,7,success,
68503,2,3,2,,upper_only,,0.11,0.10179640718562874,0.04368019104003906,0.0,0.0,0.0,2,success,
63198,1,0,2,,lower_only,0.1,,0.10227272727272728,0.014204025268554688,1.0,1.0,1.0,2,success,
9471,1,0,7,,lower_only,0.1,,0.10227272727272728,0.08221602439880371,1.0,1.0,1.0,7,success,
63198,1,0,2,,upper_only,,0.11,0.10227272727272728,0.06218409538269043,0.9,1.0,0.9473684210526315,2,success,
37843,2,0,6,,upper_only,,0.11,0.10179640718562874,1.325721025466919,0.6923076923076923,1.0,0.8181818181818182,6,success,
89095,1,4,4,,lower_only,0.1,,0.10227272727272728,0.17729496955871582,0.8,0.8888888888888888,0.8421052631578947,4,success,
55151,1,2,2,,upper_only,,0.11,0.10227272727272728,0.22420001029968262,0.6666666666666666,0.8888888888888888,0.7619047619047619,2,success,
63198,1,0,3,,both_bounds,0.1,0.11,0.10227272727272728,0.01679706573486328,0.8181818181818182,1.0,0.9,3,success,
68503,2,3,3,,both_bounds,0.1,0.11,0.10179640718562874,0.04225611686706543,0.0,0.0,0.0,3,success,
8988,1,6,7,,upper_only,,0.11,0.10227272727272728,0.06047701835632324,1.0,1.0,1.0,7,success,
98846,6,5,8,,upper_only,,0.11,0.1002710027100271,4.730607032775879,0.8888888888888888,0.8,0.8421052631578947,8,success,
63198,1,0,3,,lower_only,0.1,,0.10227272727272728,0.01822209358215332,1.0,1.0,1.0,3,success,
45,1,2,10,,both_bounds,0.1,0.11,0.10227272727272728,0.3495059013366699,1.0,0.7777777777777778,0.875,10,success,
55151,1,2,3,,both_bounds,0.1,0.11,0.10227272727272728,0.02689504623413086,0.8181818181818182,1.0,0.9,3,success,
89095,1,4,4,,upper_only,,0.11,0.10227272727272728,0.059664011001586914,0.75,1.0,0.8571428571428571,4,success,
63198,1,0,3,,upper_only,,0.11,0.10227272727272728,0.01862192153930664,0.75,1.0,0.8571428571428571,3,success,
58656,0,4,10,,upper_only,,0.11,0.10317460317460317,0.15543699264526367,0.75,0.8571428571428571,0.8,10,success,
9471,1,0,7,,upper_only,,0.11,0.10227272727272728,0.07043004035949707,1.0,1.0,1.0,7,success,
58656,0,5,2,,both_bounds,0.1,0.11,0.10317460317460317,0.017961978912353516,1.0,1.0,1.0,2,success,
63198,1,0,4,,both_bounds,0.1,0.11,0.10227272727272728,0.045295000076293945,0.8181818181818182,1.0,0.9,4,success,
68503,2,3,3,,lower_only,0.1,,0.10179640718562874,0.10894513130187988,0.0,0.0,0.0,3,success,
8988,1,6,8,,both_bounds,0.1,0.11,0.10227272727272728,0.08297085762023926,0.9,1.0,0.9473684210526315,8,success,
36624,6,5,9,,both_bounds,0.1,0.11,0.1002710027100271,0.6376738548278809,1.0,0.6,0.75,9,success,
58656,0,5,2,,lower_only,0.1,,0.10317460317460317,0.01792597770690918,1.0,1.0,1.0,2,success,
89095,1,4,5,,both_bounds,0.1,0.11,0.10227272727272728,0.045419931411743164,0.7272727272727273,0.8888888888888888,0.8,5,success,
63198,1,0,4,,lower_only,0.1,,0.10227272727272728,0.01973891258239746,0.8181818181818182,1.0,0.9,4,success,
58656,0,5,2,,upper_only,,0.11,0.10317460317460317,0.022078990936279297,1.0,1.0,1.0,2,success,
32584,1,2,10,,both_bounds,0.1,0.11,0.10227272727272728,0.30042195320129395,1.0,0.8888888888888888,0.9411764705882353,10,success,
9471,1,0,8,,both_bounds,0.1,0.11,0.10227272727272728,0.0623021125793457,0.9,1.0,0.9473684210526315,8,success,
63198,1,0,4,,upper_only,,0.11,0.10227272727272728,0.023904085159301758,0.9,1.0,0.9473684210526315,4,success,
58656,0,5,3,,both_bounds,0.1,0.11,0.10317460317460317,0.021255016326904297,0.75,0.8571428571428571,0.8,3,success,
75385,6,4,8,,lower_only,0.1,,0.1002710027100271,0.7195508480072021,1.0,0.8,0.8888888888888888,8,success,
68503,2,3,3,,upper_only,,0.11,0.10179640718562874,0.04827380180358887,0.0,0.0,0.0,3,success,
