seed,class_a,class_b,num_states,deviation,case_name,distance_function,runtime,precision,recall,f1,states,status,error_message
51338,0,6,9,,distance,levenshtein,0.21600103378295898,0.875,1.0,0.9333333333333333,9,success,
93344,1,2,5,,distance,levenshtein,2.784379005432129,0.24324324324324326,1.0,0.391304347826087,5,success,
11298,1,0,8,,distance,levenshtein,3.7210991382598877,0.2571428571428571,1.0,0.4090909090909091,8,success,
6886,1,0,7,,distance,levenshtein,11.096379041671753,0.2571428571428571,1.0,0.4090909090909091,7,success,
51338,0,6,10,,distance,levenshtein,0.20577716827392578,0.8571428571428571,0.8571428571428571,0.8571428571428571,10,success,
45,1,0,9,,distance,levenshtein,1.913681983947754,0.23076923076923078,1.0,0.375,9,success,
87228,0,6,7,,distance,levenshtein,0.6211907863616943,0.7777777777777778,1.0,0.875,7,success,
84787,1,0,10,,distance,levenshtein,2.0106940269470215,0.25,1.0,0.4,10,success,
33653,1,0,6,,distance,levenshtein,8.190574169158936,0.24324324324324326,1.0,0.391304347826087,6,success,
72994,1,2,4,,distance,levenshtein,8.90708303451538,0.24324324324324326,1.0,0.391304347826087,4,success,
98846,1,0,5,,distance,levenshtein,6.825453042984009,0.23684210526315788,1.0,0.3829787234042553,5,success,
51338,1,0,2,,distance,levenshtein,0.21901512145996094,0.225,1.0,0.3673469387755102,2,success,
51134,1,0,6,,distance,levenshtein,6.75568699836731,0.2727272727272727,1.0,0.42857142857142855,6,success,
59934,0,5,6,,distance,levenshtein,3.3268229961395264,0.875,1.0,0.9333333333333333,6,success,
12153,0,5,7,,distance,levenshtein,17.893097162246704,0.875,1.0,0.9333333333333333,7,success,
84787,1,2,2,,distance,levenshtein,0.7028439044952393,0.0,0.0,0.0,2,success,
6886,1,0,8,,distance,levenshtein,1.100247859954834,0.2571428571428571,1.0,0.4090909090909091,8,success,
87228,0,6,8,,distance,levenshtein,0.8643171787261963,0.7777777777777778,1.0,0.875,8,success,
51338,1,0,3,,distance,levenshtein,0.7804861068725586,0.225,1.0,0.3673469387755102,3,success,
97635,1,0,6,,distance,levenshtein,13.4775710105896,0.24324324324324326,1.0,0.391304347826087,6,success,
45,1,0,10,,distance,levenshtein,0.80023193359375,0.23076923076923078,1.0,0.375,10,success,
12153,0,5,8,,distance,levenshtein,0.17626714706420898,0.875,1.0,0.9333333333333333,8,success,
11517,1,0,9,,distance,levenshtein,19.05395197868347,0.21951219512195122,1.0,0.36,9,success,
59934,0,5,7,,distance,levenshtein,0.5302519798278809,0.875,1.0,0.9333333333333333,7,success,
68503,1,0,5,,distance,levenshtein,6.999978065490723,0.2727272727272727,1.0,0.42857142857142855,5,success,
69007,1,2,3,,distance,levenshtein,10.122133016586304,0.3333333333333333,1.0,0.5,3,success,
79820,0,5,5,,distance,levenshtein,3.0589427947998047,1.0,1.0,1.0,5,success,
89149,1,0,6,,distance,levenshtein,17.478718996047974,0.225,1.0,0.3673469387755102,6,success,
6886,1,0,9,,distance,levenshtein,0.647752046585083,0.2647058823529412,1.0,0.4186046511627907,9,success,
8938,1,0,9,,distance,levenshtein,10.087240934371948,0.2727272727272727,1.0,0.42857142857142855,9,success,
45,1,2,2,,distance,levenshtein,0.5167219638824463,0.0,0.0,0.0,2,success,
12153,0,5,9,,distance,levenshtein,0.5707218647003174,0.875,1.0,0.9333333333333333,9,success,
72994,1,2,5,,distance,levenshtein,1.958038091659546,0.24324324324324326,1.0,0.391304347826087,5,success,
87228,0,6,9,,distance,levenshtein,1.149507999420166,0.7777777777777778,1.0,0.875,9,success,
59934,0,5,8,,distance,levenshtein,0.831812858581543,0.875,1.0,0.9333333333333333,8,success,
79121,1,0,9,,distance,levenshtein,33.9817841053009,0.2647058823529412,1.0,0.4186046511627907,9,success,
75385,1,0,5,,distance,levenshtein,5.904170036315918,0.3103448275862069,1.0,0.47368421052631576,5,success,
32584,1,0,5,,distance,levenshtein,8.139442920684814,0.225,1.0,0.3673469387755102,5,success,
56085,1,0,7,,distance,levenshtein,22.277310132980347,0.25,1.0,0.4,7,success,
12153,0,5,10,,distance,levenshtein,0.664618968963623,0.875,1.0,0.9333333333333333,10,success,
36624,1,0,6,,distance,levenshtein,4.115744113922119,0.2647058823529412,1.0,0.4186046511627907,6,success,
12153,0,6,2,,distance,levenshtein,0.062380075454711914,0.875,1.0,0.9333333333333333,2,success,
12153,0,6,3,,distance,levenshtein,0.06414604187011719,0.875,1.0,0.9333333333333333,3,success,
6886,1,0,10,,distance,levenshtein,0.9885389804840088,0.2571428571428571,1.0,0.4090909090909091,10,success,
12153,0,6,4,,distance,levenshtein,0.09416699409484863,0.875,1.0,0.9333333333333333,4,success,
59934,0,5,9,,distance,levenshtein,0.8098580837249756,0.875,1.0,0.9333333333333333,9,success,
51338,1,0,4,,distance,levenshtein,2.440556049346924,0.225,1.0,0.3673469387755102,4,success,
79820,0,5,6,,distance,levenshtein,1.6763699054718018,1.0,0.8571428571428571,0.9230769230769231,6,success,
12153,0,6,5,,distance,levenshtein,0.06892991065979004,0.875,1.0,0.9333333333333333,5,success,
87228,0,6,10,,distance,levenshtein,1.215723991394043,0.7777777777777778,1.0,0.875,10,success,
26253,1,0,5,,distance,levenshtein,8.352209091186523,0.2571428571428571,1.0,0.4090909090909091,5,success,
33653,1,0,7,,distance,levenshtein,3.810196876525879,0.24324324324324326,1.0,0.391304347826087,7,success,
87228,1,0,2,,distance,levenshtein,0.21952605247497559,0.2903225806451613,1.0,0.45,2,success,
12153,0,6,6,,distance,levenshtein,0.36347198486328125,0.875,1.0,0.9333333333333333,6,success,
114,1,0,8,,distance,levenshtein,31.326282024383545,0.2903225806451613,1.0,0.45,8,success,
72994,1,2,6,,distance,levenshtein,2.1554019451141357,0.24324324324324326,1.0,0.391304347826087,6,success,
87228,1,0,3,,distance,levenshtein,0.3409850597381592,0.2727272727272727,1.0,0.42857142857142855,3,success,
88322,1,0,7,,distance,levenshtein,31.83734393119812,0.2647058823529412,1.0,0.4186046511627907,7,success,
6886,1,2,2,,distance,levenshtein,1.1217658519744873,0.0,0.0,0.0,2,success,
12153,0,6,7,,distance,levenshtein,0.3577151298522949,0.875,1.0,0.9333333333333333,7,success,
56085,1,0,8,,distance,levenshtein,1.9675939083099365,0.25,1.0,0.4,8,success,
79820,0,5,7,,distance,levenshtein,1.2542481422424316,1.0,1.0,1.0,7,success,
87228,1,0,4,,distance,levenshtein,0.9615581035614014,0.28125,1.0,0.43902439024390244,4,success,
8938,1,0,10,,distance,levenshtein,3.8363258838653564,0.2647058823529412,1.0,0.4186046511627907,10,success,
51338,1,0,5,,distance,levenshtein,2.174501895904541,0.225,1.0,0.3673469387755102,5,success,
8938,1,2,2,,distance,levenshtein,0.44078493118286133,0.0,0.0,0.0,2,success,
93344,1,2,6,,distance,levenshtein,7.20021390914917,0.25,1.0,0.4,6,success,
45,1,2,3,,distance,levenshtein,4.813899993896484,0.23076923076923078,1.0,0.375,3,success,
87228,1,0,5,,distance,levenshtein,1.1146039962768555,0.2647058823529412,1.0,0.4186046511627907,5,success,
12153,0,6,8,,distance,levenshtein,2.3275389671325684,0.875,1.0,0.9333333333333333,8,success,
59934,0,5,10,,distance,levenshtein,3.544914960861206,0.875,1.0,0.9333333333333333,10,success,
12153,0,6,9,,distance,levenshtein,0.1592118740081787,0.875,1.0,0.9333333333333333,9,success,
59934,0,6,2,,distance,levenshtein,0.06496405601501465,0.875,1.0,0.9333333333333333,2,success,
59934,0,6,3,,distance,levenshtein,0.07194995880126953,0.875,1.0,0.9333333333333333,3,success,
72994,1,2,7,,distance,levenshtein,2.9629430770874023,0.24324324324324326,1.0,0.391304347826087,7,success,
12153,0,6,10,,distance,levenshtein,0.17466998100280762,0.875,1.0,0.9333333333333333,10,success,
59934,0,6,4,,distance,levenshtein,0.09325599670410156,0.875,1.0,0.9333333333333333,4,success,
59934,0,6,5,,distance,levenshtein,0.046690940856933594,0.875,1.0,0.9333333333333333,5,success,
12153,1,0,2,,distance,levenshtein,0.1668109893798828,0.15254237288135594,1.0,0.2647058823529412,2,success,
114,1,0,9,,distance,levenshtein,3.735461950302124,0.2903225806451613,1.0,0.45,9,success,
31055,1,0,8,,distance,levenshtein,16.88491702079773,0.25,1.0,0.4,8,success,
59934,0,6,6,,distance,levenshtein,0.27992892265319824,0.875,1.0,0.9333333333333333,6,success,
58656,1,0,8,,distance,levenshtein,23.89426898956299,0.24324324324324326,1.0,0.391304347826087,8,success,
88322,1,0,8,,distance,levenshtein,3.6226260662078857,0.2647058823529412,1.0,0.4186046511627907,8,success,
87228,1,0,6,,distance,levenshtein,1.5212271213531494,0.2647058823529412,1.0,0.4186046511627907,6,success,
59934,0,6,7,,distance,levenshtein,0.284221887588501,0.875,1.0,0.9333333333333333,7,success,
84787,1,2,3,,distance,levenshtein,8.436187028884888,0.2571428571428571,1.0,0.4090909090909091,3,success,
114,1,0,10,,distance,levenshtein,0.7036178112030029,0.2903225806451613,1.0,0.45,10,success,
58283,1,2,4,,distance,levenshtein,27.36003088951111,0.23529411764705882,0.8888888888888888,0.37209302325581395,4,success,
56085,1,0,9,,distance,levenshtein,4.2761390209198,0.25,1.0,0.4,9,success,
12153,1,0,3,,distance,levenshtein,1.5111758708953857,0.24324324324324326,1.0,0.391304347826087,3,success,
7239,1,0,7,,distance,levenshtein,20.457855939865112,0.3,1.0,0.46153846153846156,7,success,
8938,1,2,3,,distance,levenshtein,3.624940872192383,0.2727272727272727,1.0,0.42857142857142855,3,success,
89095,1,0,7,,distance,levenshtein,48.97127604484558,0.23684210526315788,1.0,0.3829787234042553,7,success,
51338,1,0,6,,distance,levenshtein,4.365603923797607,0.225,1.0,0.3673469387755102,6,success,
31055,1,0,9,,distance,levenshtein,1.7073299884796143,0.25,1.0,0.4,9,success,
68503,1,0,6,,distance,levenshtein,9.437700986862183,0.28125,1.0,0.43902439024390244,6,success,
79820,0,5,8,,distance,levenshtein,5.261831045150757,1.0,1.0,1.0,8,success,
59934,0,6,8,,distance,levenshtein,1.6683011054992676,0.875,1.0,0.9333333333333333,8,success,
28998,1,0,7,,distance,levenshtein,36.360395193099976,0.36,1.0,0.5294117647058824,7,success,
58283,1,2,5,,distance,levenshtein,1.0582780838012695,0.23529411764705882,0.8888888888888888,0.37209302325581395,5,success,
59934,0,6,9,,distance,levenshtein,0.1144111156463623,0.875,1.0,0.9333333333333333,9,success,
114,1,2,2,,distance,levenshtein,1.4620251655578613,0.0,0.0,0.0,2,success,
59934,0,6,10,,distance,levenshtein,0.11391210556030273,0.875,1.0,0.9333333333333333,10,success,
3075,1,0,7,,distance,levenshtein,34.24299097061157,0.23684210526315788,1.0,0.3829787234042553,7,success,
9471,1,0,5,,distance,levenshtein,13.433308839797974,0.2571428571428571,1.0,0.4090909090909091,5,success,
37843,1,0,6,,distance,levenshtein,13.51779818534851,0.2903225806451613,1.0,0.45,6,success,
59934,1,0,2,,distance,levenshtein,0.15445303916931152,0.12162162162162163,1.0,0.21686746987951808,2,success,
8988,0,5,4,,distance,levenshtein,15.928124904632568,0.875,1.0,0.9333333333333333,4,success,
56085,1,0,10,,distance,levenshtein,1.8887131214141846,0.25,1.0,0.4,10,success,
79820,0,5,9,,distance,levenshtein,0.9394478797912598,1.0,1.0,1.0,9,success,
26253,1,0,6,,distance,levenshtein,8.054970979690552,0.2647058823529412,1.0,0.4186046511627907,6,success,
75385,1,0,6,,distance,levenshtein,9.552024841308594,0.3103448275862069,1.0,0.47368421052631576,6,success,
56085,1,2,2,,distance,levenshtein,0.52754807472229,0.012658227848101266,0.1111111111111111,0.022727272727272728,2,success,
59934,1,0,3,,distance,levenshtein,0.8633630275726318,0.36,1.0,0.5294117647058824,3,success,
58656,1,0,9,,distance,levenshtein,4.228492975234985,0.24324324324324326,1.0,0.391304347826087,9,success,
97635,1,0,7,,distance,levenshtein,12.10108208656311,0.24324324324324326,1.0,0.391304347826087,7,success,
8988,0,5,5,,distance,levenshtein,1.3973829746246338,0.875,1.0,0.9333333333333333,5,success,
89095,1,0,8,,distance,levenshtein,2.5577940940856934,0.23684210526315788,1.0,0.3829787234042553,8,success,
31055,1,0,10,,distance,levenshtein,2.343932867050171,0.25,1.0,0.4,10,success,
12153,1,0,4,,distance,levenshtein,3.3680479526519775,0.23684210526315788,1.0,0.3829787234042553,4,success,
28998,1,0,8,,distance,levenshtein,2.5326669216156006,0.36,1.0,0.5294117647058824,8,success,
79820,0,5,10,,distance,levenshtein,1.1691229343414307,1.0,1.0,1.0,10,success,
93344,1,2,7,,distance,levenshtein,6.759980916976929,0.25,1.0,0.4,7,success,
8988,0,5,6,,distance,levenshtein,0.1804800033569336,0.875,1.0,0.9333333333333333,6,success,
79820,0,6,2,,distance,levenshtein,0.0887758731842041,1.0,0.8571428571428571,0.9230769230769231,2,success,
79820,0,6,3,,distance,levenshtein,0.3786129951477051,1.0,1.0,1.0,3,success,
7239,1,0,8,,distance,levenshtein,4.158491134643555,0.3,1.0,0.46153846153846156,8,success,
31055,1,2,2,,distance,levenshtein,1.2416181564331055,0.012987012987012988,0.1111111111111111,0.023255813953488372,2,success,
79820,0,6,4,,distance,levenshtein,0.46498703956604004,1.0,1.0,1.0,4,success,
72994,1,2,8,,distance,levenshtein,7.095656871795654,0.24324324324324326,1.0,0.391304347826087,8,success,
88322,1,0,9,,distance,levenshtein,6.544251203536987,0.2647058823529412,1.0,0.4186046511627907,9,success,
9178,1,2,3,,distance,levenshtein,20.898586988449097,0.3103448275862069,1.0,0.47368421052631576,3,success,
79820,0,6,5,,distance,levenshtein,0.4506711959838867,1.0,1.0,1.0,5,success,
7239,1,0,9,,distance,levenshtein,0.7188200950622559,0.3103448275862069,1.0,0.47368421052631576,9,success,
85303,1,0,9,,distance,levenshtein,27.311660051345825,0.2571428571428571,1.0,0.4090909090909091,9,success,
51134,1,0,7,,distance,levenshtein,15.949764966964722,0.2647058823529412,1.0,0.4186046511627907,7,success,
55151,1,0,7,,distance,levenshtein,26.579172134399414,0.25,1.0,0.4,7,success,
79820,0,6,6,,distance,levenshtein,0.15886688232421875,1.0,0.7142857142857143,0.8333333333333334,6,success,
56085,1,2,3,,distance,levenshtein,3.208773136138916,0.25,1.0,0.4,3,success,
59934,1,0,4,,distance,levenshtein,3.284420967102051,0.36,1.0,0.5294117647058824,4,success,
89095,1,0,9,,distance,levenshtein,2.4391930103302,0.24324324324324326,1.0,0.391304347826087,9,success,
8988,0,5,7,,distance,levenshtein,2.089158058166504,0.875,1.0,0.9333333333333333,7,success,
6886,1,2,3,,distance,levenshtein,11.532119035720825,0.2571428571428571,1.0,0.4090909090909091,3,success,
39871,1,0,7,,distance,levenshtein,27.73898196220398,0.28125,1.0,0.43902439024390244,7,success,
98846,1,0,6,,distance,levenshtein,16.64370322227478,0.23684210526315788,1.0,0.3829787234042553,6,success,
79820,0,6,7,,distance,levenshtein,0.6775381565093994,1.0,1.0,1.0,7,success,
58283,1,2,6,,distance,levenshtein,5.9424519538879395,0.23529411764705882,0.8888888888888888,0.37209302325581395,6,success,
36624,1,0,7,,distance,levenshtein,14.300227880477905,0.2571428571428571,1.0,0.4090909090909091,7,success,
7239,1,0,10,,distance,levenshtein,1.4229209423065186,0.3,1.0,0.46153846153846156,10,success,
75385,1,0,7,,distance,levenshtein,5.2781078815460205,0.3103448275862069,1.0,0.47368421052631576,7,success,
85303,1,0,10,,distance,levenshtein,1.5799992084503174,0.23684210526315788,1.0,0.3829787234042553,10,success,
7239,1,2,2,,distance,levenshtein,0.41741490364074707,0.0,0.0,0.0,2,success,
79820,0,6,8,,distance,levenshtein,0.9732201099395752,1.0,1.0,1.0,8,success,
85303,1,2,2,,distance,levenshtein,0.3363361358642578,0.23529411764705882,0.8888888888888888,0.37209302325581395,2,success,
162,1,0,7,,distance,levenshtein,31.376127004623413,0.2727272727272727,1.0,0.42857142857142855,7,success,
93344,1,2,8,,distance,levenshtein,4.826985836029053,0.24324324324324326,1.0,0.391304347826087,8,success,
28998,1,0,9,,distance,levenshtein,5.16773796081543,0.375,1.0,0.5454545454545454,9,success,
12153,1,0,5,,distance,levenshtein,5.514384031295776,0.24324324324324326,1.0,0.391304347826087,5,success,
32584,1,0,6,,distance,levenshtein,17.02335000038147,0.225,1.0,0.3673469387755102,6,success,
79820,0,6,9,,distance,levenshtein,1.424401044845581,1.0,1.0,1.0,9,success,
63198,1,2,3,,distance,levenshtein,26.227610111236572,0.24324324324324326,1.0,0.391304347826087,3,success,
69007,1,2,4,,distance,levenshtein,18.97262692451477,0.3333333333333333,1.0,0.5,4,success,
89095,1,0,10,,distance,levenshtein,3.968170166015625,0.23684210526315788,1.0,0.3829787234042553,10,success,
8988,0,5,8,,distance,levenshtein,4.036885023117065,0.8571428571428571,0.8571428571428571,0.8571428571428571,8,success,
15852,0,3,9,,distance,levenshtein,27.48054814338684,0.875,1.0,0.9333333333333333,9,success,
87228,1,0,7,,distance,levenshtein,12.050010919570923,0.2647058823529412,1.0,0.4186046511627907,7,success,
59934,1,0,5,,distance,levenshtein,4.5669450759887695,0.36,1.0,0.5294117647058824,5,success,
15852,0,3,10,,distance,levenshtein,0.1812279224395752,0.875,1.0,0.9333333333333333,10,success,
89095,1,2,2,,distance,levenshtein,0.3816490173339844,0.012658227848101266,0.1111111111111111,0.022727272727272728,2,success,
28998,1,0,10,,distance,levenshtein,1.6861882209777832,0.36,1.0,0.5294117647058824,10,success,
15852,0,4,2,,distance,levenshtein,0.08520698547363281,0.875,1.0,0.9333333333333333,2,success,
85303,1,2,3,,distance,levenshtein,2.998924970626831,0.25,1.0,0.4,3,success,
79820,0,6,10,,distance,levenshtein,1.3879179954528809,1.0,1.0,1.0,10,success,
28998,1,2,2,,distance,levenshtein,0.3693101406097412,0.3333333333333333,0.7777777777777778,0.4666666666666667,2,success,
79820,1,0,2,,distance,levenshtein,0.1545429229736328,0.14516129032258066,1.0,0.2535211267605634,2,success,
8988,0,5,9,,distance,levenshtein,1.0729670524597168,0.875,1.0,0.9333333333333333,9,success,
29382,0,3,9,,distance,levenshtein,34.4523720741272,1.0,1.0,1.0,9,success,
15852,0,4,3,,distance,levenshtein,0.7851240634918213,0.875,1.0,0.9333333333333333,3,success,
93884,1,0,7,,distance,levenshtein,25.39404606819153,0.391304347826087,1.0,0.5625,7,success,
29382,0,3,10,,distance,levenshtein,0.13845396041870117,1.0,1.0,1.0,10,success,
88322,1,0,10,,distance,levenshtein,6.9561989307403564,0.2647058823529412,1.0,0.4186046511627907,10,success,
29382,0,4,2,,distance,levenshtein,0.08957409858703613,1.0,1.0,1.0,2,success,
79820,1,0,3,,distance,levenshtein,0.819084882736206,0.25,1.0,0.4,3,success,
29382,0,4,3,,distance,levenshtein,0.2740180492401123,1.0,1.0,1.0,3,success,
8988,0,5,10,,distance,levenshtein,0.8936679363250732,0.875,1.0,0.9333333333333333,10,success,
88322,1,2,2,,distance,levenshtein,0.6198079586029053,0.012658227848101266,0.1111111111111111,0.022727272727272728,2,success,
8988,0,6,2,,distance,levenshtein,0.06178593635559082,0.875,1.0,0.9333333333333333,2,success,
8988,0,6,3,,distance,levenshtein,0.07140588760375977,0.875,1.0,0.9333333333333333,3,success,
29382,0,4,4,,distance,levenshtein,0.6414470672607422,1.0,1.0,1.0,4,success,
8988,0,6,4,,distance,levenshtein,0.09904909133911133,0.875,1.0,0.9333333333333333,4,success,
8988,0,6,5,,distance,levenshtein,0.0508420467376709,0.875,1.0,0.9333333333333333,5,success,
15852,0,4,4,,distance,levenshtein,2.1157639026641846,0.875,1.0,0.9333333333333333,4,success,
8988,0,6,6,,distance,levenshtein,0.32108283042907715,0.875,1.0,0.9333333333333333,6,success,
8988,0,6,7,,distance,levenshtein,0.2863469123840332,0.875,1.0,0.9333333333333333,7,success,
15852,0,4,5,,distance,levenshtein,0.8424310684204102,0.875,1.0,0.9333333333333333,5,success,
93884,1,0,8,,distance,levenshtein,2.8605990409851074,0.391304347826087,1.0,0.5625,8,success,
29382,0,4,5,,distance,levenshtein,1.4855430126190186,1.0,1.0,1.0,5,success,
37843,1,0,7,,distance,levenshtein,14.11113691329956,0.2903225806451613,1.0,0.45,7,success,
15852,0,4,6,,distance,levenshtein,0.2853360176086426,0.875,1.0,0.9333333333333333,6,success,
15852,0,4,7,,distance,levenshtein,0.4253108501434326,0.875,1.0,0.9333333333333333,7,success,
58283,1,2,7,,distance,levenshtein,9.273252964019775,0.22857142857142856,0.8888888888888888,0.36363636363636365,7,success,
79820,1,0,4,,distance,levenshtein,3.8705899715423584,0.25,1.0,0.4,4,success,
93344,1,2,9,,distance,levenshtein,7.6517839431762695,0.24324324324324326,1.0,0.391304347826087,9,success,
8988,0,6,8,,distance,levenshtein,1.882624864578247,0.875,1.0,0.9333333333333333,8,success,
72994,1,2,9,,distance,levenshtein,11.672987937927246,0.24324324324324326,1.0,0.391304347826087,9,success,
37843,1,0,8,,distance,levenshtein,1.3135249614715576,0.28125,1.0,0.43902439024390244,8,success,
8988,0,6,9,,distance,levenshtein,0.15615606307983398,0.875,1.0,0.9333333333333333,9,success,
89095,1,2,3,,distance,levenshtein,6.378580093383789,0.21621621621621623,0.8888888888888888,0.34782608695652173,3,success,
8988,0,6,10,,distance,levenshtein,0.1306619644165039,0.875,1.0,0.9333333333333333,10,success,
9471,1,0,6,,distance,levenshtein,16.131633043289185,0.25,1.0,0.4,6,success,
8938,1,2,4,,distance,levenshtein,17.613320112228394,0.2647058823529412,1.0,0.4186046511627907,4,success,
70332,1,0,8,,distance,levenshtein,33.147566080093384,0.23076923076923078,1.0,0.375,8,success,
8988,1,0,2,,distance,levenshtein,0.14497590065002441,0.12857142857142856,1.0,0.22784810126582278,2,success,
8988,1,0,3,,distance,levenshtein,0.8267629146575928,0.3,1.0,0.46153846153846156,3,success,
72994,1,2,10,,distance,levenshtein,1.2598748207092285,0.24324324324324326,1.0,0.391304347826087,10,success,
93884,1,0,9,,distance,levenshtein,3.350865125656128,0.391304347826087,1.0,0.5625,9,success,
15852,0,4,8,,distance,levenshtein,2.572674036026001,0.875,1.0,0.9333333333333333,8,success,
72994,1,3,2,,distance,levenshtein,0.2754349708557129,0.0,0.0,0.0,2,success,
37843,1,0,9,,distance,levenshtein,2.175701141357422,0.28125,1.0,0.43902439024390244,9,success,
15852,0,4,9,,distance,levenshtein,0.6808099746704102,0.875,1.0,0.9333333333333333,9,success,
8988,1,0,4,,distance,levenshtein,1.501546859741211,0.3103448275862069,1.0,0.47368421052631576,4,success,
7239,1,2,3,,distance,levenshtein,12.586087942123413,0.3,1.0,0.46153846153846156,3,success,
79820,1,0,5,,distance,levenshtein,3.733280897140503,0.2571428571428571,1.0,0.4090909090909091,5,success,
70332,1,0,9,,distance,levenshtein,2.7335991859436035,0.23684210526315788,1.0,0.3829787234042553,9,success,
15852,0,4,10,,distance,levenshtein,0.8123209476470947,0.8571428571428571,0.8571428571428571,0.8571428571428571,10,success,
36624,1,0,8,,distance,levenshtein,14.354674100875854,0.2647058823529412,1.0,0.4186046511627907,8,success,
15852,0,5,2,,distance,levenshtein,0.09781193733215332,0.875,1.0,0.9333333333333333,2,success,
59934,1,0,6,,distance,levenshtein,10.939483880996704,0.36,1.0,0.5294117647058824,6,success,
8988,1,0,5,,distance,levenshtein,1.2694220542907715,0.3,1.0,0.46153846153846156,5,success,
15852,0,5,3,,distance,levenshtein,0.32930922508239746,0.875,1.0,0.9333333333333333,3,success,
28998,1,2,3,,distance,levenshtein,10.959850072860718,0.36,1.0,0.5294117647058824,3,success,
70332,1,0,10,,distance,levenshtein,1.7921850681304932,0.23076923076923078,1.0,0.375,10,success,
36624,1,0,9,,distance,levenshtein,1.3997230529785156,0.2647058823529412,1.0,0.4186046511627907,9,success,
79121,1,0,10,,distance,levenshtein,31.161064863204956,0.2647058823529412,1.0,0.4186046511627907,10,success,
70332,1,2,2,,distance,levenshtein,0.4081001281738281,0.2,0.7777777777777778,0.3181818181818182,2,success,
37843,1,0,10,,distance,levenshtein,3.563009023666382,0.2903225806451613,1.0,0.45,10,success,
93884,1,0,10,,distance,levenshtein,4.131211996078491,0.391304347826087,1.0,0.5625,10,success,
39161,1,0,8,,distance,levenshtein,50.200706005096436,0.28125,1.0,0.43902439024390244,8,success,
79121,1,2,2,,distance,levenshtein,0.465709924697876,0.25806451612903225,0.8888888888888888,0.4,2,success,
72994,1,3,3,,distance,levenshtein,4.438269853591919,0.24324324324324326,1.0,0.391304347826087,3,success,
26253,1,0,7,,distance,levenshtein,22.56437397003174,0.2647058823529412,1.0,0.4186046511627907,7,success,
93884,1,2,2,,distance,levenshtein,0.5160877704620361,0.0,0.0,0.0,2,success,
37843,1,2,2,,distance,levenshtein,0.7611560821533203,0.0,0.0,0.0,2,success,
15852,0,5,4,,distance,levenshtein,2.7884328365325928,0.875,1.0,0.9333333333333333,4,success,
32584,1,0,7,,distance,levenshtein,15.69319486618042,0.225,1.0,0.3673469387755102,7,success,
88322,1,2,3,,distance,levenshtein,12.351784944534302,0.24242424242424243,0.8888888888888888,0.38095238095238093,3,success,
36624,1,0,10,,distance,levenshtein,2.2353198528289795,0.2727272727272727,1.0,0.42857142857142855,10,success,
87228,1,0,8,,distance,levenshtein,15.356342077255249,0.28125,1.0,0.43902439024390244,8,success,
36624,1,2,2,,distance,levenshtein,0.3106529712677002,0.21428571428571427,0.6666666666666666,0.32432432432432434,2,success,
29382,0,4,6,,distance,levenshtein,11.460293054580688,1.0,1.0,1.0,6,success,
15852,0,5,5,,distance,levenshtein,2.087428092956543,0.875,1.0,0.9333333333333333,5,success,
32584,1,0,8,,distance,levenshtein,1.8981950283050537,0.225,1.0,0.3673469387755102,8,success,
8988,1,0,6,,distance,levenshtein,5.239590883255005,0.3,1.0,0.46153846153846156,6,success,
75385,1,0,8,,distance,levenshtein,20.05494999885559,0.3103448275862069,1.0,0.47368421052631576,8,success,
15852,0,5,6,,distance,levenshtein,0.27077698707580566,0.875,1.0,0.9333333333333333,6,success,
87228,1,0,9,,distance,levenshtein,1.9555721282958984,0.28125,1.0,0.43902439024390244,9,success,
15852,0,5,7,,distance,levenshtein,0.38576793670654297,0.875,1.0,0.9333333333333333,7,success,
26253,1,0,8,,distance,levenshtein,3.6384999752044678,0.2647058823529412,1.0,0.4186046511627907,8,success,
11517,1,0,10,,distance,levenshtein,37.812541007995605,0.225,1.0,0.3673469387755102,10,success,
39161,1,0,9,,distance,levenshtein,4.605695009231567,0.28125,1.0,0.43902439024390244,9,success,
11517,1,2,2,,distance,levenshtein,0.3308889865875244,0.0,0.0,0.0,2,success,
29382,0,4,7,,distance,levenshtein,1.932131052017212,1.0,1.0,1.0,7,success,
32584,1,0,9,,distance,levenshtein,1.4762449264526367,0.225,1.0,0.3673469387755102,9,success,
15852,0,5,8,,distance,levenshtein,0.6066319942474365,0.875,1.0,0.9333333333333333,8,success,
87228,1,0,10,,distance,levenshtein,0.7644569873809814,0.2727272727272727,1.0,0.42857142857142855,10,success,
93884,1,2,3,,distance,levenshtein,4.7515339851379395,0.391304347826087,1.0,0.5625,3,success,
79121,1,2,3,,distance,levenshtein,5.362583160400391,0.2571428571428571,1.0,0.4090909090909091,3,success,
89149,1,0,7,,distance,levenshtein,38.47718286514282,0.225,1.0,0.3673469387755102,7,success,
72994,1,3,4,,distance,levenshtein,5.6847639083862305,0.24324324324324326,1.0,0.391304347826087,4,success,
87228,1,2,2,,distance,levenshtein,0.3479340076446533,0.0,0.0,0.0,2,success,
29382,0,4,8,,distance,levenshtein,0.6578700542449951,1.0,1.0,1.0,8,success,
51338,1,0,7,,distance,levenshtein,30.08262586593628,0.21951219512195122,1.0,0.36,7,success,
15852,0,5,9,,distance,levenshtein,0.7518010139465332,0.875,1.0,0.9333333333333333,9,success,
