seed,class_a,class_b,num_states,deviation,case_name,distance_function,runtime,precision,recall,f1,states,status,error_message
68503,1,3,6,,distance,levenshtein,2.283396005630493,0.2727272727272727,1.0,0.42857142857142855,6,success,
93884,1,5,6,,distance,levenshtein,6.393103837966919,0.391304347826087,1.0,0.5625,6,success,
6886,1,4,10,,distance,levenshtein,10.38254189491272,0.2571428571428571,1.0,0.4090909090909091,10,success,
6886,1,5,2,,distance,levenshtein,0.274860143661499,0.0,0.0,0.0,2,success,
63198,1,5,9,,distance,levenshtein,2.542948007583618,0.24324324324324326,1.0,0.391304347826087,9,success,
32584,1,4,7,,distance,levenshtein,6.425507068634033,0.225,1.0,0.3673469387755102,7,success,
37843,1,5,8,,distance,levenshtein,14.830384969711304,0.28125,1.0,0.43902439024390244,8,success,
3075,1,2,8,,distance,levenshtein,48.82695412635803,0.23684210526315788,1.0,0.3829787234042553,8,success,
28998,1,5,9,,distance,levenshtein,10.774363040924072,0.36,1.0,0.5294117647058824,9,success,
68503,1,3,7,,distance,levenshtein,4.327166795730591,0.2727272727272727,1.0,0.42857142857142855,7,success,
45,1,4,5,,distance,levenshtein,46.825417041778564,0.23684210526315788,1.0,0.3829787234042553,5,success,
6886,1,5,3,,distance,levenshtein,2.5871191024780273,0.2571428571428571,1.0,0.4090909090909091,3,success,
63198,1,5,10,,distance,levenshtein,2.1667990684509277,0.17142857142857143,0.6666666666666666,0.2727272727272727,10,success,
63198,1,6,2,,distance,levenshtein,0.04640388488769531,0.25,1.0,0.4,2,success,
26253,1,5,8,,distance,levenshtein,13.991009950637817,0.2571428571428571,1.0,0.4090909090909091,8,success,
63198,1,6,3,,distance,levenshtein,0.33229589462280273,0.24324324324324326,1.0,0.391304347826087,3,success,
9471,1,5,9,,distance,levenshtein,9.651983976364136,0.2571428571428571,1.0,0.4090909090909091,9,success,
45,1,4,6,,distance,levenshtein,1.6901769638061523,0.23076923076923078,1.0,0.375,6,success,
63198,1,6,4,,distance,levenshtein,0.9446530342102051,0.23684210526315788,1.0,0.3829787234042553,4,success,
63198,1,6,5,,distance,levenshtein,0.5303828716278076,0.24324324324324326,1.0,0.391304347826087,5,success,
68503,1,3,8,,distance,levenshtein,4.277578115463257,0.2727272727272727,1.0,0.42857142857142855,8,success,
26253,1,5,9,,distance,levenshtein,3.374953031539917,0.2571428571428571,1.0,0.4090909090909091,9,success,
9471,1,5,10,,distance,levenshtein,4.677168130874634,0.25,1.0,0.4,10,success,
37843,1,5,9,,distance,levenshtein,8.198046922683716,0.28125,1.0,0.43902439024390244,9,success,
9471,1,6,2,,distance,levenshtein,0.17673492431640625,0.2571428571428571,1.0,0.4090909090909091,2,success,
45,1,4,7,,distance,levenshtein,4.906800985336304,0.23076923076923078,1.0,0.375,7,success,
6886,1,5,4,,distance,levenshtein,7.031590938568115,0.2571428571428571,1.0,0.4090909090909091,4,success,
39871,1,4,5,,distance,levenshtein,51.28178000450134,0.28125,1.0,0.43902439024390244,5,success,
9471,1,6,3,,distance,levenshtein,1.4543859958648682,0.2571428571428571,1.0,0.4090909090909091,3,success,
39871,1,4,6,,distance,levenshtein,1.9818620681762695,0.28125,1.0,0.43902439024390244,6,success,
68503,1,3,9,,distance,levenshtein,6.365706920623779,0.28125,1.0,0.43902439024390244,9,success,
32584,1,4,8,,distance,levenshtein,13.062595129013062,0.225,1.0,0.3673469387755102,8,success,
39871,1,4,7,,distance,levenshtein,2.607966899871826,0.28125,1.0,0.43902439024390244,7,success,
55151,1,2,4,,distance,levenshtein,299.5614869594574,0.25,1.0,0.4,4,success,
9471,1,6,4,,distance,levenshtein,5.7439210414886475,0.25,1.0,0.4,4,success,
68503,1,3,10,,distance,levenshtein,3.2914130687713623,0.2727272727272727,1.0,0.42857142857142855,10,success,
68503,1,4,2,,distance,levenshtein,0.23525285720825195,0.0,0.0,0.0,2,success,
45,1,4,8,,distance,levenshtein,7.9977569580078125,0.23684210526315788,1.0,0.3829787234042553,8,success,
63198,1,6,6,,distance,levenshtein,13.617321014404297,0.24324324324324326,1.0,0.391304347826087,6,success,
28998,1,5,10,,distance,levenshtein,16.728962898254395,0.375,1.0,0.5454545454545454,10,success,
28998,1,6,2,,distance,levenshtein,0.22214913368225098,0.0,0.0,0.0,2,success,
68503,1,4,3,,distance,levenshtein,2.609187126159668,0.2727272727272727,1.0,0.42857142857142855,3,success,
31055,1,2,10,,distance,levenshtein,63.88815498352051,0.25,1.0,0.4,10,success,
31055,1,3,2,,distance,levenshtein,0.13584399223327637,0.0,0.0,0.0,2,success,
15852,1,4,5,,distance,levenshtein,34.16426205635071,0.21428571428571427,1.0,0.35294117647058826,5,success,
3075,1,2,9,,distance,levenshtein,19.618730068206787,0.23684210526315788,1.0,0.3829787234042553,9,success,
28998,1,6,3,,distance,levenshtein,1.8159589767456055,0.36,1.0,0.5294117647058824,3,success,
162,1,5,5,,distance,levenshtein,48.855340003967285,0.2727272727272727,1.0,0.42857142857142855,5,success,
93884,1,5,7,,distance,levenshtein,22.19045400619507,0.391304347826087,1.0,0.5625,7,success,
39871,1,4,8,,distance,levenshtein,6.160017013549805,0.28125,1.0,0.43902439024390244,8,success,
31055,1,3,3,,distance,levenshtein,0.9627070426940918,0.25,1.0,0.4,3,success,
12153,1,5,6,,distance,levenshtein,99.29432201385498,0.23684210526315788,1.0,0.3829787234042553,6,success,
55151,1,2,5,,distance,levenshtein,6.147895812988281,0.25,1.0,0.4,5,success,
45,1,4,9,,distance,levenshtein,4.4343578815460205,0.23684210526315788,1.0,0.3829787234042553,9,success,
32584,1,4,9,,distance,levenshtein,8.466717958450317,0.225,1.0,0.3673469387755102,9,success,
37843,1,5,10,,distance,levenshtein,13.359989881515503,0.28125,1.0,0.43902439024390244,10,success,
37843,1,6,2,,distance,levenshtein,0.13269519805908203,0.3,1.0,0.46153846153846156,2,success,
9471,1,6,5,,distance,levenshtein,6.573261976242065,0.23529411764705882,0.8888888888888888,0.37209302325581395,5,success,
15852,1,4,6,,distance,levenshtein,2.117011070251465,0.21428571428571427,1.0,0.35294117647058826,6,success,
162,1,5,6,,distance,levenshtein,2.318397045135498,0.28125,1.0,0.43902439024390244,6,success,
6886,1,5,5,,distance,levenshtein,14.271464824676514,0.24242424242424243,0.8888888888888888,0.38095238095238093,5,success,
37843,1,6,3,,distance,levenshtein,0.8687229156494141,0.28125,1.0,0.43902439024390244,3,success,
31055,1,3,4,,distance,levenshtein,2.0450029373168945,0.25,1.0,0.4,4,success,
93884,1,5,8,,distance,levenshtein,3.137712001800537,0.391304347826087,1.0,0.5625,8,success,
28998,1,6,4,,distance,levenshtein,3.556334972381592,0.36,1.0,0.5294117647058824,4,success,
9471,1,6,6,,distance,levenshtein,2.4300191402435303,0.2571428571428571,1.0,0.4090909090909091,6,success,
12153,1,5,7,,distance,levenshtein,3.7200849056243896,0.24324324324324326,1.0,0.391304347826087,7,success,
6886,1,5,6,,distance,levenshtein,2.100308895111084,0.2571428571428571,1.0,0.4090909090909091,6,success,
15852,1,4,7,,distance,levenshtein,3.8831918239593506,0.21951219512195122,1.0,0.36,7,success,
31055,1,3,5,,distance,levenshtein,3.4145140647888184,0.25,1.0,0.4,5,success,
93884,1,5,9,,distance,levenshtein,2.888093948364258,0.391304347826087,1.0,0.5625,9,success,
9471,1,6,7,,distance,levenshtein,2.130894184112549,0.23529411764705882,0.8888888888888888,0.37209302325581395,7,success,
37843,1,6,4,,distance,levenshtein,4.260646820068359,0.2903225806451613,1.0,0.45,4,success,
15852,1,4,8,,distance,levenshtein,0.6509699821472168,0.21428571428571427,1.0,0.35294117647058826,8,success,
63198,1,6,7,,distance,levenshtein,10.224930047988892,0.24324324324324326,1.0,0.391304347826087,7,success,
89095,1,5,10,,distance,levenshtein,36.75546908378601,0.23684210526315788,1.0,0.3829787234042553,10,success,
12153,1,5,8,,distance,levenshtein,2.9423718452453613,0.23684210526315788,1.0,0.3829787234042553,8,success,
68503,1,4,4,,distance,levenshtein,9.423763036727905,0.2727272727272727,1.0,0.42857142857142855,4,success,
89095,1,6,2,,distance,levenshtein,0.1550590991973877,0.25,1.0,0.4,2,success,
55151,1,2,6,,distance,levenshtein,8.192077159881592,0.25,1.0,0.4,6,success,
9471,1,6,8,,distance,levenshtein,2.6653060913085938,0.23529411764705882,0.8888888888888888,0.37209302325581395,8,success,
162,1,5,7,,distance,levenshtein,7.010727167129517,0.2727272727272727,1.0,0.42857142857142855,7,success,
89095,1,6,3,,distance,levenshtein,1.5745689868927002,0.24324324324324326,1.0,0.391304347826087,3,success,
6886,1,5,7,,distance,levenshtein,5.619243144989014,0.2647058823529412,1.0,0.4186046511627907,7,success,
45,1,4,10,,distance,levenshtein,9.839102983474731,0.23076923076923078,1.0,0.375,10,success,
9471,1,6,9,,distance,levenshtein,1.4209749698638916,0.25,1.0,0.4,9,success,
88322,1,2,10,,distance,levenshtein,42.388383865356445,0.24242424242424243,0.8888888888888888,0.38095238095238093,10,success,
45,1,5,2,,distance,levenshtein,0.21419596672058105,0.0,0.0,0.0,2,success,
12153,1,5,9,,distance,levenshtein,3.2622029781341553,0.23684210526315788,1.0,0.3829787234042553,9,success,
88322,1,3,2,,distance,levenshtein,0.13472199440002441,0.0,0.0,0.0,2,success,
28998,1,6,5,,distance,levenshtein,8.23501181602478,0.375,1.0,0.5454545454545454,5,success,
88322,1,3,3,,distance,levenshtein,0.4903130531311035,0.2647058823529412,1.0,0.4186046511627907,3,success,
93884,1,5,10,,distance,levenshtein,5.3526880741119385,0.391304347826087,1.0,0.5625,10,success,
93884,1,6,2,,distance,levenshtein,0.13102412223815918,0.0,0.0,0.0,2,success,
39871,1,4,9,,distance,levenshtein,11.911749839782715,0.28125,1.0,0.43902439024390244,9,success,
28998,1,6,6,,distance,levenshtein,0.8851020336151123,0.36,1.0,0.5294117647058824,6,success,
15852,1,4,9,,distance,levenshtein,5.576478004455566,0.21428571428571427,1.0,0.35294117647058826,9,success,
45,1,5,3,,distance,levenshtein,1.7916369438171387,0.23684210526315788,1.0,0.3829787234042553,3,success,
93884,1,6,3,,distance,levenshtein,1.6103630065917969,0.391304347826087,1.0,0.5625,3,success,
28998,1,6,7,,distance,levenshtein,2.4776690006256104,0.375,1.0,0.5454545454545454,7,success,
88322,1,3,4,,distance,levenshtein,3.2647531032562256,0.2647058823529412,1.0,0.4186046511627907,4,success,
9471,1,6,10,,distance,levenshtein,4.642561912536621,0.2571428571428571,1.0,0.4090909090909091,10,success,
9471,2,0,2,,distance,levenshtein,0.6321401596069336,0.375,1.0,0.5454545454545454,2,success,
45,1,5,4,,distance,levenshtein,3.592133045196533,0.21052631578947367,0.8888888888888888,0.3404255319148936,4,success,
55151,1,2,7,,distance,levenshtein,8.017005920410156,0.25,1.0,0.4,7,success,
89095,1,6,4,,distance,levenshtein,8.258517026901245,0.24324324324324326,1.0,0.391304347826087,4,success,
162,1,5,8,,distance,levenshtein,8.513625860214233,0.2727272727272727,1.0,0.42857142857142855,8,success,
12153,1,5,10,,distance,levenshtein,6.887308835983276,0.23684210526315788,1.0,0.3829787234042553,10,success,
12153,1,6,2,,distance,levenshtein,0.12120509147644043,0.0,0.0,0.0,2,success,
12153,1,6,3,,distance,levenshtein,0.5397839546203613,0.23684210526315788,1.0,0.3829787234042553,3,success,
28998,1,6,8,,distance,levenshtein,4.208184003829956,0.36,1.0,0.5294117647058824,8,success,
39871,1,4,10,,distance,levenshtein,7.20172905921936,0.28125,1.0,0.43902439024390244,10,success,
39871,1,5,2,,distance,levenshtein,0.23743605613708496,0.0,0.0,0.0,2,success,
31055,1,3,6,,distance,levenshtein,14.14573884010315,0.25,1.0,0.4,6,success,
28998,1,6,9,,distance,levenshtein,0.5905799865722656,0.36,1.0,0.5294117647058824,9,success,
12153,1,6,4,,distance,levenshtein,1.587735891342163,0.24324324324324326,1.0,0.391304347826087,4,success,
6886,1,5,8,,distance,levenshtein,11.297319173812866,0.24242424242424243,0.8888888888888888,0.38095238095238093,8,success,
15852,1,4,10,,distance,levenshtein,9.25888991355896,0.21428571428571427,1.0,0.35294117647058826,10,success,
33653,1,5,5,,distance,levenshtein,91.95866799354553,0.24324324324324326,1.0,0.391304347826087,5,success,
15852,1,5,2,,distance,levenshtein,0.20754384994506836,0.0,0.0,0.0,2,success,
3075,1,2,10,,distance,levenshtein,23.04545307159424,0.23684210526315788,1.0,0.3829787234042553,10,success,
3075,1,3,2,,distance,levenshtein,0.12384605407714844,0.14285714285714285,1.0,0.25,2,success,
32584,1,4,10,,distance,levenshtein,22.29004406929016,0.225,1.0,0.3673469387755102,10,success,
39871,1,5,3,,distance,levenshtein,3.157449960708618,0.25806451612903225,0.8888888888888888,0.4,3,success,
32584,1,5,2,,distance,levenshtein,0.5237720012664795,0.0,0.0,0.0,2,success,
12153,1,6,5,,distance,levenshtein,2.9790539741516113,0.23684210526315788,1.0,0.3829787234042553,5,success,
3075,1,3,3,,distance,levenshtein,0.8504898548126221,0.23684210526315788,1.0,0.3829787234042553,3,success,
28998,1,6,10,,distance,levenshtein,4.271338939666748,0.36,1.0,0.5294117647058824,10,success,
162,1,5,9,,distance,levenshtein,6.597333908081055,0.2727272727272727,1.0,0.42857142857142855,9,success,
15852,1,5,3,,distance,levenshtein,2.7876789569854736,0.21428571428571427,1.0,0.35294117647058826,3,success,
63198,1,6,8,,distance,levenshtein,18.630873918533325,0.23684210526315788,1.0,0.3829787234042553,8,success,
26253,1,5,10,,distance,levenshtein,40.390169858932495,0.2571428571428571,1.0,0.4090909090909091,10,success,
26253,1,6,2,,distance,levenshtein,0.09367704391479492,0.2647058823529412,1.0,0.4186046511627907,2,success,
28998,2,0,2,,distance,levenshtein,0.8755419254302979,0.25,1.0,0.4,2,success,
88322,1,3,5,,distance,levenshtein,11.295990943908691,0.2647058823529412,1.0,0.4186046511627907,5,success,
26253,1,6,3,,distance,levenshtein,0.5926830768585205,0.2647058823529412,1.0,0.4186046511627907,3,success,
93884,1,6,4,,distance,levenshtein,12.866476058959961,0.391304347826087,1.0,0.5625,4,success,
45,1,5,5,,distance,levenshtein,10.29094409942627,0.23076923076923078,1.0,0.375,5,success,
63198,1,6,9,,distance,levenshtein,1.4645969867706299,0.23684210526315788,1.0,0.3829787234042553,9,success,
33653,1,5,6,,distance,levenshtein,5.144995927810669,0.24324324324324326,1.0,0.391304347826087,6,success,
3075,1,3,4,,distance,levenshtein,3.724632978439331,0.23684210526315788,1.0,0.3829787234042553,4,success,
89095,1,6,5,,distance,levenshtein,10.511169195175171,0.24324324324324326,1.0,0.391304347826087,5,success,
63198,1,6,10,,distance,levenshtein,0.8211119174957275,0.23684210526315788,1.0,0.3829787234042553,10,success,
26253,1,6,4,,distance,levenshtein,2.1246941089630127,0.2571428571428571,1.0,0.4090909090909091,4,success,
63198,2,0,2,,distance,levenshtein,0.7016849517822266,0.3333333333333333,1.0,0.5,2,success,
6886,1,5,9,,distance,levenshtein,6.945282936096191,0.2647058823529412,1.0,0.4186046511627907,9,success,
12153,1,6,6,,distance,levenshtein,5.132761001586914,0.24324324324324326,1.0,0.391304347826087,6,success,
89095,1,6,6,,distance,levenshtein,0.7210068702697754,0.24324324324324326,1.0,0.391304347826087,6,success,
32584,1,5,3,,distance,levenshtein,5.503159999847412,0.225,1.0,0.3673469387755102,3,success,
39871,1,5,4,,distance,levenshtein,6.936936855316162,0.28125,1.0,0.43902439024390244,4,success,
31055,1,3,7,,distance,levenshtein,10.798473834991455,0.25,1.0,0.4,7,success,
89095,1,6,7,,distance,levenshtein,2.102022886276245,0.23684210526315788,1.0,0.3829787234042553,7,success,
37843,1,6,5,,distance,levenshtein,25.854593992233276,0.28125,1.0,0.43902439024390244,5,success,
89095,1,6,8,,distance,levenshtein,1.3633711338043213,0.24324324324324326,1.0,0.391304347826087,8,success,
37843,1,6,6,,distance,levenshtein,0.9727559089660645,0.28125,1.0,0.43902439024390244,6,success,
31055,1,3,8,,distance,levenshtein,2.8047430515289307,0.25,1.0,0.4,8,success,
37843,1,6,7,,distance,levenshtein,2.8966310024261475,0.2903225806451613,1.0,0.45,7,success,
89095,1,6,9,,distance,levenshtein,3.4215149879455566,0.24324324324324326,1.0,0.391304347826087,9,success,
3075,1,3,5,,distance,levenshtein,9.25922703742981,0.23684210526315788,1.0,0.3829787234042553,5,success,
26253,1,6,5,,distance,levenshtein,8.682883977890015,0.2647058823529412,1.0,0.4186046511627907,5,success,
12153,1,6,7,,distance,levenshtein,8.311481952667236,0.23684210526315788,1.0,0.3829787234042553,7,success,
89095,1,6,10,,distance,levenshtein,0.8290450572967529,0.23684210526315788,1.0,0.3829787234042553,10,success,
37843,1,6,8,,distance,levenshtein,1.1911749839782715,0.2903225806451613,1.0,0.45,8,success,
6886,1,5,10,,distance,levenshtein,9.152721881866455,0.2571428571428571,1.0,0.4090909090909091,10,success,
31055,1,3,9,,distance,levenshtein,4.174478054046631,0.25,1.0,0.4,9,success,
6886,1,6,2,,distance,levenshtein,0.16377687454223633,0.01282051282051282,0.1111111111111111,0.022988505747126436,2,success,
89095,2,0,2,,distance,levenshtein,0.8013310432434082,0.32142857142857145,1.0,0.4864864864864865,2,success,
12153,1,6,8,,distance,levenshtein,1.373417854309082,0.23684210526315788,1.0,0.3829787234042553,8,success,
26253,1,6,6,,distance,levenshtein,2.553750991821289,0.2571428571428571,1.0,0.4090909090909091,6,success,
15852,1,5,4,,distance,levenshtein,15.093530893325806,0.21428571428571427,1.0,0.35294117647058826,4,success,
12153,1,6,9,,distance,levenshtein,1.5464379787445068,0.23684210526315788,1.0,0.3829787234042553,9,success,
33653,1,5,7,,distance,levenshtein,13.45671010017395,0.24324324324324326,1.0,0.391304347826087,7,success,
37843,1,6,9,,distance,levenshtein,3.033874988555908,0.28125,1.0,0.43902439024390244,9,success,
32584,1,5,4,,distance,levenshtein,12.330987930297852,0.225,1.0,0.3673469387755102,4,success,
162,1,5,10,,distance,levenshtein,16.549097061157227,0.2727272727272727,1.0,0.42857142857142855,10,success,
12153,1,6,10,,distance,levenshtein,1.033553123474121,0.24324324324324326,1.0,0.391304347826087,10,success,
162,1,6,2,,distance,levenshtein,0.10038208961486816,0.0,0.0,0.0,2,success,
6886,1,6,3,,distance,levenshtein,3.3226821422576904,0.23529411764705882,0.8888888888888888,0.37209302325581395,3,success,
162,1,6,3,,distance,levenshtein,0.334852933883667,0.28125,1.0,0.43902439024390244,3,success,
26253,1,6,7,,distance,levenshtein,2.4149789810180664,0.2571428571428571,1.0,0.4090909090909091,7,success,
12153,2,0,2,,distance,levenshtein,0.5555219650268555,0.25,1.0,0.4,2,success,
26253,1,6,8,,distance,levenshtein,0.8184969425201416,0.2571428571428571,1.0,0.4090909090909091,8,success,
162,1,6,4,,distance,levenshtein,2.0421500205993652,0.2727272727272727,1.0,0.42857142857142855,4,success,
31055,1,3,10,,distance,levenshtein,5.780846118927002,0.25,1.0,0.4,10,success,
26253,1,6,9,,distance,levenshtein,0.9545400142669678,0.2571428571428571,1.0,0.4090909090909091,9,success,
31055,1,4,2,,distance,levenshtein,0.37816596031188965,0.0,0.0,0.0,2,success,
37843,1,6,10,,distance,levenshtein,4.060502052307129,0.2903225806451613,1.0,0.45,10,success,
26253,1,6,10,,distance,levenshtein,0.5779540538787842,0.2571428571428571,1.0,0.4090909090909091,10,success,
26253,2,0,2,,distance,levenshtein,1.1307449340820312,0.3103448275862069,1.0,0.47368421052631576,2,success,
37843,2,0,2,,distance,levenshtein,1.2312250137329102,0.3103448275862069,1.0,0.47368421052631576,2,success,
162,1,6,5,,distance,levenshtein,2.936307907104492,0.2727272727272727,1.0,0.42857142857142855,5,success,
32584,1,5,5,,distance,levenshtein,6.0693299770355225,0.225,1.0,0.3673469387755102,5,success,
31055,1,4,3,,distance,levenshtein,3.1580631732940674,0.25,1.0,0.4,3,success,
93884,1,6,5,,distance,levenshtein,23.048936128616333,0.391304347826087,1.0,0.5625,5,success,
88322,1,3,6,,distance,levenshtein,24.48473882675171,0.2647058823529412,1.0,0.4186046511627907,6,success,
32584,1,5,6,,distance,levenshtein,2.6344738006591797,0.225,1.0,0.3673469387755102,6,success,
93884,1,6,6,,distance,levenshtein,1.9639511108398438,0.391304347826087,1.0,0.5625,6,success,
162,1,6,6,,distance,levenshtein,4.048075914382935,0.28125,1.0,0.43902439024390244,6,success,
33653,1,5,8,,distance,levenshtein,10.254859924316406,0.24324324324324326,1.0,0.391304347826087,8,success,
45,1,5,6,,distance,levenshtein,25.795367002487183,0.21052631578947367,0.8888888888888888,0.3404255319148936,6,success,
88322,1,3,7,,distance,levenshtein,1.802515983581543,0.2647058823529412,1.0,0.4186046511627907,7,success,
93884,1,6,7,,distance,levenshtein,2.333699941635132,0.391304347826087,1.0,0.5625,7,success,
68503,1,4,5,,distance,levenshtein,47.40424108505249,0.2727272727272727,1.0,0.42857142857142855,5,success,
88322,1,3,8,,distance,levenshtein,2.0695669651031494,0.2647058823529412,1.0,0.4186046511627907,8,success,
45,1,5,7,,distance,levenshtein,3.723267078399658,0.23076923076923078,1.0,0.375,7,success,
6886,1,6,4,,distance,levenshtein,14.648810148239136,0.24242424242424243,0.8888888888888888,0.38095238095238093,4,success,
93884,1,6,8,,distance,levenshtein,2.528661012649536,0.391304347826087,1.0,0.5625,8,success,
88322,1,3,9,,distance,levenshtein,2.1995689868927,0.2647058823529412,1.0,0.4186046511627907,9,success,
6886,1,6,5,,distance,levenshtein,0.7862379550933838,0.2571428571428571,1.0,0.4090909090909091,5,success,
68503,1,4,6,,distance,levenshtein,3.165645122528076,0.2727272727272727,1.0,0.42857142857142855,6,success,
93884,1,6,9,,distance,levenshtein,1.2347359657287598,0.391304347826087,1.0,0.5625,9,success,
55151,1,2,8,,distance,levenshtein,42.01215600967407,0.25,1.0,0.4,8,success,
162,1,6,7,,distance,levenshtein,7.740948915481567,0.2727272727272727,1.0,0.42857142857142855,7,success,
68503,1,4,7,,distance,levenshtein,1.2671029567718506,0.2727272727272727,1.0,0.42857142857142855,7,success,
45,1,5,8,,distance,levenshtein,2.981231212615967,0.23076923076923078,1.0,0.375,8,success,
162,1,6,8,,distance,levenshtein,0.3967270851135254,0.2727272727272727,1.0,0.42857142857142855,8,success,
6886,1,6,6,,distance,levenshtein,2.496591806411743,0.2571428571428571,1.0,0.4090909090909091,6,success,
162,1,6,9,,distance,levenshtein,0.49954891204833984,0.28125,1.0,0.43902439024390244,9,success,
93884,1,6,10,,distance,levenshtein,2.775704860687256,0.391304347826087,1.0,0.5625,10,success,
88322,1,3,10,,distance,levenshtein,4.085886001586914,0.2647058823529412,1.0,0.4186046511627907,10,success,
33653,1,5,9,,distance,levenshtein,9.835526943206787,0.24324324324324326,1.0,0.391304347826087,9,success,
88322,1,4,2,,distance,levenshtein,0.23307585716247559,0.0,0.0,0.0,2,success,
93884,2,0,2,,distance,levenshtein,0.9230990409851074,0.32142857142857145,1.0,0.4864864864864865,2,success,
162,1,6,10,,distance,levenshtein,1.7500438690185547,0.2727272727272727,1.0,0.42857142857142855,10,success,
6886,1,6,7,,distance,levenshtein,2.541692018508911,0.2571428571428571,1.0,0.4090909090909091,7,success,
162,2,0,2,,distance,levenshtein,0.5205128192901611,0.2727272727272727,1.0,0.42857142857142855,2,success,
88322,1,4,3,,distance,levenshtein,1.2020900249481201,0.2647058823529412,1.0,0.4186046511627907,3,success,
45,1,5,9,,distance,levenshtein,4.602676868438721,0.21052631578947367,0.8888888888888888,0.3404255319148936,9,success,
68503,1,4,8,,distance,levenshtein,5.406537055969238,0.2727272727272727,1.0,0.42857142857142855,8,success,
3075,1,3,6,,distance,levenshtein,29.69710111618042,0.23684210526315788,1.0,0.3829787234042553,6,success,
6886,1,6,8,,distance,levenshtein,3.8858859539031982,0.2571428571428571,1.0,0.4090909090909091,8,success,
88322,1,4,4,,distance,levenshtein,5.4230780601501465,0.2647058823529412,1.0,0.4186046511627907,4,success,
45,1,5,10,,distance,levenshtein,4.12007212638855,0.23076923076923078,1.0,0.375,10,success,
32584,1,5,7,,distance,levenshtein,18.234144926071167,0.20512820512820512,0.8888888888888888,0.3333333333333333,7,success,
45,1,6,2,,distance,levenshtein,0.13777804374694824,0.0,0.0,0.0,2,success,
3075,1,3,7,,distance,levenshtein,3.382205009460449,0.23684210526315788,1.0,0.3829787234042553,7,success,
31055,1,4,4,,distance,levenshtein,22.03600311279297,0.25,1.0,0.4,4,success,
3075,1,3,8,,distance,levenshtein,1.0439138412475586,0.23684210526315788,1.0,0.3829787234042553,8,success,
45,1,6,3,,distance,levenshtein,3.4709219932556152,0.23076923076923078,1.0,0.375,3,success,
39871,1,5,5,,distance,levenshtein,43.0024688243866,0.28125,1.0,0.43902439024390244,5,success,
33653,1,5,10,,distance,levenshtein,11.398333072662354,0.24324324324324326,1.0,0.391304347826087,10,success,
33653,1,6,2,,distance,levenshtein,0.16159486770629883,0.0,0.0,0.0,2,success,
55151,1,2,9,,distance,levenshtein,15.107250928878784,0.25,1.0,0.4,9,success,
3075,1,3,9,,distance,levenshtein,2.995482921600342,0.23684210526315788,1.0,0.3829787234042553,9,success,
33653,1,6,3,,distance,levenshtein,0.7606141567230225,0.24324324324324326,1.0,0.391304347826087,3,success,
39871,1,5,6,,distance,levenshtein,1.9273390769958496,0.28125,1.0,0.43902439024390244,6,success,
6886,1,6,9,,distance,levenshtein,8.59309983253479,0.2571428571428571,1.0,0.4090909090909091,9,success,
33653,1,6,4,,distance,levenshtein,1.9093570709228516,0.24324324324324326,1.0,0.391304347826087,4,success,
68503,1,4,9,,distance,levenshtein,11.545662879943848,0.2727272727272727,1.0,0.42857142857142855,9,success,
6886,1,6,10,,distance,levenshtein,0.9576220512390137,0.2571428571428571,1.0,0.4090909090909091,10,success,
39871,1,5,7,,distance,levenshtein,3.7360379695892334,0.25806451612903225,0.8888888888888888,0.4,7,success,
6886,2,0,2,,distance,levenshtein,1.6541390419006348,0.11688311688311688,1.0,0.20930232558139536,2,success,
88322,1,4,5,,distance,levenshtein,10.4757239818573,0.2647058823529412,1.0,0.4186046511627907,5,success,
3075,1,3,10,,distance,levenshtein,5.248216867446899,0.23684210526315788,1.0,0.3829787234042553,10,success,
3075,1,4,2,,distance,levenshtein,0.23260807991027832,0.0,0.0,0.0,2,success,
39871,1,5,8,,distance,levenshtein,1.9839370250701904,0.25806451612903225,0.8888888888888888,0.4,8,success,
3075,1,4,3,,distance,levenshtein,2.0084879398345947,0.23684210526315788,1.0,0.3829787234042553,3,success,
45,1,6,4,,distance,levenshtein,11.557995080947876,0.23076923076923078,1.0,0.375,4,success,
33653,1,6,5,,distance,levenshtein,7.6165931224823,0.24324324324324326,1.0,0.391304347826087,5,success,
3075,1,4,4,,distance,levenshtein,3.330533981323242,0.23684210526315788,1.0,0.3829787234042553,4,success,
68503,1,4,10,,distance,levenshtein,8.79203486442566,0.28125,1.0,0.43902439024390244,10,success,
68503,1,5,2,,distance,levenshtein,0.268200159072876,0.0,0.0,0.0,2,success,
68503,1,5,3,,distance,levenshtein,0.7209649085998535,0.2727272727272727,1.0,0.42857142857142855,3,success,
15852,1,5,5,,distance,levenshtein,48.28071308135986,0.21951219512195122,1.0,0.36,5,success,
39871,1,5,9,,distance,levenshtein,7.109482049942017,0.28125,1.0,0.43902439024390244,9,success,
15852,1,5,6,,distance,levenshtein,1.403763771057129,0.21428571428571427,1.0,0.35294117647058826,6,success,
68503,1,5,4,,distance,levenshtein,4.078691005706787,0.2727272727272727,1.0,0.42857142857142855,4,success,
45,1,6,5,,distance,levenshtein,9.472480773925781,0.23076923076923078,1.0,0.375,5,success,
68503,1,5,5,,distance,levenshtein,2.859126091003418,0.25,0.8888888888888888,0.3902439024390244,5,success,
68503,1,5,6,,distance,levenshtein,1.5219759941101074,0.28125,1.0,0.43902439024390244,6,success,
